[Fecha],[Titulo],[Texto],[Snippet],[URL]
11 Jul 2019,Las 16 alcaldías de CdMx están en Alerta Amarilla por lluvias ...,,"11 Jul 2019 ... El Gobierno de la Ciudad de México aconseja a la población retirar la basura ... 
El Periférico sur también quedó colapsado por inundaciones, justo a la ... Se 
mantiene en Álvaro Obregón, Coyoacán, Cuajimalpa, Gustavo A.",https://www.sinembargo.mx/11-07-2019/3611393
25 Jul 2019,VIDEOS: Lluvias desbordan el Río de los Remedios en la Gustavo A ...,,"25 Jul 2019 ... PC de la CdMx activa Alerta Amarilla para 8 alcaldías por lluvias; ... afectada, la 
zona de Santa Fe, en la Alcaldía Cuajimalpa y la Gustavo A. Madero, ... las 
lluvias, entre ellas, brotes de aguas negras, inundaciones y múltiples ...",https://www.sinembargo.mx/25-07-2019/3618679
31 Jul 2019,PC activa Alerta Naranja en 4 Alcaldías de CdMx y Amarilla en otras ...,,"31 Jul 2019 ... PC de CdMx mantiene Alerta Amarilla por lluvias en ocho alcaldías; hay ... Benito 
Juárez, Gustavo A. Madero, Iztacalco, Venustiano Carranza, Coyoacán, ... Hacía 
el sur, se reportaron inundaciones en distintos puntos.",https://www.sinembargo.mx/31-07-2019/3621712
Se registra lluvia ligera en casi toda la Ciudad de México · CDMX. 2019-09-29,afectaciones por lluvia en cdmx | El Universal,,"Se registra lluvia ligera en casi toda la Ciudad de México · CDMX. 2019-09-29 ... 
Se registran más de 50 inundaciones en CDMX tras lluvias · CDMX. 2018-10- ...",https://www.eluniversal.com.mx/tag/afectaciones-por-lluvia-en-cdmx
6 Ago 2019,"VIDEOS: Río Nicolás Romero, en Edomex, se desborda por lluvias ...",,"6 Ago 2019 ... FOTOS y VIDEO: Fuertes lluvias provocan inundaciones en Atizapán y 
Cuautitlán, ... Mientras que en la Ciudad de México Protección Civil activó la 
Alerta ... Miguel Hidalgo, Gustavo A. Madero, Álvaro Obregón, Coyoacán, ...",https://www.sinembargo.mx/06-08-2019/3624840
Reportan lluvia con granizo en la Gustavo A. Madero · CDMX,lluvia con granizo | El Universal,,"Reportan lluvia con granizo en la Gustavo A. Madero · CDMX ... Reportan caída 
de granizo en tres delegaciones de la CDMX · CDMX ... Lluvia con granizo en 
Tultitlán provoca inundaciones y satura canales de aguas negras · Edomex.",https://www.eluniversal.com.mx/tag/lluvia-con-granizo
6 Ago 2019,Se desborda la presa El Ángulo e inunda casas en Cuautitlan Izcalli,,"6 Ago 2019 ... Ruth Olvera indicó que ""la de anoche fue una tormenta inusual, normalmente 
llueve 10 a 11 milímetros; ya con 25 milímetros es una lluvia ...",https://www.eluniversal.com.mx/metropoli/edomex/se-desborda-la-presa-el-angulo-e-inunda-casas-en-cuautitlan-izcalli
18 Sep 2019,Lluvias dejan caos vial en Indios Verdes; aclaran situación en ...,,"18 Sep 2019 ... Lluvias provocan caos vial en Indios Verdes; desmienten inundación adentro de 
... Brigadas del Sistema de Aguas de la Ciudad de México, ...",https://www.eluniversal.com.mx/metropoli/cdmx/lluvias-dejan-caos-vial-en-indios-verdes-aclaran-situacion-en-hospital-balbuena
10 Sep 2019,PC activa Alerta Naranja por fuertes lluvias en 3 alcaldías de CdMx ...,,"10 Sep 2019 ... Mientras que Coyoacán, Gustavo A. Madero, Tláhuac, Tlalpan y ... También 
Observatorio presentó inundaciones en ambos sentidos y ...",https://www.sinembargo.mx/10-09-2019/3643527
19 Sep 2019,reportan inundaciones y caída de árbol,,"19 Sep 2019 ... C5 CDMX (@C5_CDMX) September 19, 2019. La Alcaldía GAM presentó 
inundaciones en distintos puntos, pues también se registró otra ...",https://www.sinembargo.mx/19-09-2019/3648597
19 Sep 2019,"Fuertes lluvias en la CdMx provocan ""cascadas"" en Hospital ...",,"19 Sep 2019 ... El Centro Histórico de la Ciudad de México presentó inundaciones derivadas de 
las fuertes lluvias que cayeron esta tarde en la capital.",https://www.sinembargo.mx/19-09-2019/3648115
3 Sep 2019,"La tormenta tropical ""Fernand"" causará lluvias torrenciales en ...",,"3 Sep 2019 ... La tormenta tropical “Fernand” causará lluvias torrenciales en ... y arroyos y 
potenciales inundaciones en zonas bajas, se recomienda a la ... Las fuertes 
lluvias ocasionadas por “Fernand” ponen en riesgo la ... Por Gustavo De la Rosa 
... de comida japonesa con servicio de Pick-up y Delivery en la CdMx.",https://www.sinembargo.mx/03-09-2019/3639670
30 Sep 2019,"""Narda"" deja un desaparecido, 505 evacuados, 47 casas inundadas ...",,"30 Sep 2019 ... Las lluvias de la tormenta tropical ""Narda"" dejaron afectaciones en ... el hospital 
del ISSSTE en Acapulco con inundación de no más de 30 ...",https://www.sinembargo.mx/30-09-2019/3653904
30 Oct 2019,Protección Civil de la CdMx activa Alerta Amarilla por lluvias en ...,,"30 Oct 2019 ... Fuertes lluvias dejan un muerto por un rayo y alerta naranja en al ... la presencia 
de encharcamientos e inundaciones en diferentes puntos de ...",https://www.sinembargo.mx/30-10-2019/3670651
"Dos hombres que se cubrían de la lluvia bajo un árbol en el deportivo Santa 
Cruz Meyehualco, en Iztapalapa, fueron alcanzados por un rayo, uno de ellos 
fue ...",lluvia en CDMX | El Universal,,"Dos hombres que se cubrían de la lluvia bajo un árbol en el deportivo Santa 
Cruz Meyehualco, en Iztapalapa, fueron alcanzados por un rayo, uno de ellos 
fue ...",https://www.eluniversal.com.mx/tag/lluvia-en-cdmx
26 Oct 2019,Lluvias torrenciales provocan deslaves e inundaciones en Japón ...,,"26 Oct 2019 ... Las inundaciones y deslaves provocados por las lluvias torrenciales en 
poblaciones al este de Tokio causaron al menos nueve muertos y ...",https://www.sinembargo.mx/26-10-2019/3668147
El Caballito. El Caballito. Ineludible tema para el Congreso de la CDMX,Bajo Reserva,,"El Caballito. El Caballito. Ineludible tema para el Congreso de la CDMX ... 
Venecia se prepara ante pronóstico de nuevas inundaciones · Mundo.",https://www.eluniversal.com.mx/inicio/metropoli/cdmx/ciencia-y-salud/ciencia/mundo/espectaculos/cultura/artes-visuales/deportes
"CDMX. 2020-07-02. El secretario de Movilidad señaló que los trabajos de 
rehabilitación iniciarán en septiembre. bloqueo indios verdes · Reportan caos 
vial en ...",Indios Verdes | El Universal,,"CDMX. 2020-07-02. El secretario de Movilidad señaló que los trabajos de 
rehabilitación iniciarán en septiembre. bloqueo indios verdes · Reportan caos 
vial en ...",https://www.eluniversal.com.mx/tag/indios-verdes
8 Ene 2020,"AUSTRALIA, CATACLISMO 2020",,"8 Ene 2020 ... En otro punto del planeta, en África, las inundaciones dejaban, bajo el ... ellos el 
Gobierno de la Ciudad de México, son medidas insuficientes, ...",https://www.eluniversal.com.mx/opinion/paola-felix-diaz/australia-cataclismo-2020
Inundaciones golpean seis municipios de Veracruz · Estados. 2020-06-25,Protección Civil | El Universal,,"Inundaciones golpean seis municipios de Veracruz · Estados. 2020-06-25 ... 
Lluvia deja encharcamientos en CDMX; activan alertas en 12 alcaldías · 
Metrópoli.",https://www.eluniversal.com.mx/tag/proteccion-civil
29 May 2020,"Por temporada de lluvias en CDMX, vigilarán focos rojos de ...",,"29 May 2020 ... El Sistema de Aguas presentó un operativo de lluvias, que contempla el ... Por 
temporada de lluvias en CDMX, vigilarán focos rojos de inundación ... en 
colonias de las alcaldías Venustiano Carranza y Gustavo A. Madero.",https://www.eluniversal.com.mx/metropoli/cdmx/por-temporada-de-lluvias-en-cdmx-vigilaran-focos-rojos-de-inundacion
8 Jun 2020,"Azcapotzalco, Cuauhtémoc y GAM, en alerta roja tras granizada",,"8 Jun 2020 ... Granizada deja encharcamientos e inundaciones en la CDMX. Personal de la 
Secretaría de Gestión Integral de Riesgos y Protección Civil ...",https://www.eluniversal.com.mx/metropoli/cdmx/azcapotzalco-cuauhtemoc-y-gam-en-alerta-roja-tras-granizada
9 Jun 2020,Edomex: Personal de Protección Civil retira 19 árboles tras tormenta,,"9 Jun 2020 ... Granizada deja encharcamientos e inundaciones en la CDMX · video ... También 
en avenida Gustavo Baz esquina Reyes Heroles, colonia ...",https://www.eluniversal.com.mx/metropoli/edomex/edomex-personal-de-proteccion-civil-retira-19-arboles-tras-tormenta
22 Jun 2020,Lluvia de esta mañana deja 13 encharcamientos y dos árboles ...,,"22 Jun 2020 ... El Gobierno capitalino informó que la lluvia de esta mañana afectó 12 ... Lluvia 
de esta mañana deja 13 encharcamientos y dos árboles caídos en CDMX ... 
Coyoacán, Cuauhtémoc, Gustavo A. Madero, Iztacalco, Iztapalapa, Miguel ... 
transitar por caminos con encharcamientos o inundados; y conducir con ...",https://www.eluniversal.com.mx/metropoli/cdmx/lluvia-de-esta-manana-deja-13-encharcamientos-y-dos-arboles-caidos-en-cdmx
22 Jun 2020,"VIDEO: Hospital del Edomex, destinado a pacientes de COVID-19 ...",,"22 Jun 2020 ... El hospital José María Rodríguez quedó inundado tras las lluvias de este ... Las 
lluvias en la CdMx provocan inundaciones y encharcamientos ...",https://www.sinembargo.mx/22-06-2020/3809775
"Tras granizada Azcapotzalco, Cuauhtémoc y Gustavo A. Madero se mantienen 
en alerta roja",Reconstrucción tras sismo,,"Tras granizada Azcapotzalco, Cuauhtémoc y Gustavo A. Madero se mantienen 
en alerta roja ... Granizada deja encharcamientos e inundaciones en la CDMX.",https://www.eluniversal.com.mx/es-noticia/metropoli/cdmx/reconstruccion-tras-sismo?page=1
8 Jun 2020,Cae fuerte granizada en la CDMX; afecta al menos a seis alcaldías,,"8 Jun 2020 ... Las precipitaciones se registran principalmente en las alcaldías Gustavo A. 
Madero y Cuauhtémoc Cae fuerte granizada en la CDMX; afecta al ...",https://www.eluniversal.com.mx/video/metropoli/cae-fuerte-granizada-en-la-cdmx-afecta-al-menos-seis-alcaldias
20 Jun 2020,Pronostican lluvias intensas y torbellinos en algunos estados en las ...,,"20 Jun 2020 ... Activan alerta amarilla en ocho alcaldías de la CDMX por lluvias ... Coyoacán, 
Cuauhtémoc, Gustavo A. Madero, Iztacalco, Iztapalapa y Venustiano Carranza. ... 
evitar transitar por caminos con encharcamientos o inundados.",https://www.eluniversal.com.mx/nacion/pronostican-lluvias-intensas-y-torbellinos-en-algunos-estados-en-las-proximas-horas
"CDMX. 21:09. Las alcaldías más afectadas fueron Gustavo A. Madero y 
Cuauhtémoc",CDMX,,"CDMX. 21:09. Las alcaldías más afectadas fueron Gustavo A. Madero y 
Cuauhtémoc ... Granizada deja encharcamientos e inundaciones en la CDMX · 
CDMX.",https://www.eluniversal.com.mx/metropoli/cdmx/el-mejor-tip-de-defensa-personal-para-mujeres-un-golpe-con-toda-tu-fuerza%3Ca%20href%3D
2 Jun 2020,Sedena activa plan DN-III-E en municipios de Campeche y Yucatán ...,,"2 Jun 2020 ... Tormenta tropical ""Cristóbal"" provoca fuertes lluvias e inundaciones en varios 
estados. Indicó que en Yaxcabá, personal militar, Guardia ...",https://www.eluniversal.com.mx/nacion/sedena-activa-plan-dn-iii-e-en-municipios-de-campeche-y-yucatan-por-fuertes-lluvias
7 Jun 2020,"""Cristóbal"" se acerca a la costa de Luisiana, EU; fuertes lluvias ...",,"7 Jun 2020 ... En Estados Unidos se prevé que cause fuertes vientos y lluvias, marejadas 
ciclónicas e inundaciones en Florida, Luisiana y Misisipi, con ...",https://www.sinembargo.mx/07-06-2020/3800237
10 Jun 2020,"Los remanentes de la tormenta tropical ""Cristóbal"" entran en ...",,"10 Jun 2020 ... ... ""Cristóbal"" entraron este miércoles a Canadá con vientos fuertes y lluvias; en 
Wisconsin, Missouri e Iowa dejaron inundaciones, en Chicago ...",https://www.sinembargo.mx/10-06-2020/3802091
2 Jun 2020,"La depresión tropical ""Tres"" provocará lluvias en 7 estados; podría ...",,"2 Jun 2020 ... Añadió que las precipitaciones pueden generar inundaciones, ... que en la 
Ciudad de México habrá lluvias aisladas y temperatura mínima de ...",https://www.sinembargo.mx/02-06-2020/3797052
6 Jun 2020,"La tormenta ""Cristóbal"" provoca graves inundaciones en Campeche ...",,"6 Jun 2020 ... “Cristóbal” recobró fuerza como tormenta tropical y amenaza con fuertes vientos 
y lluvias, inundaciones y marejadas ciclónicas porciones de la ...",https://www.sinembargo.mx/06-06-2020/3799830
